id,name,city,department,address,lat,lon,geocode_score,geocode_label,category,capacity_text,capacity_max_detected,price_text,price_score,website,contact,source_url,pros,cons,confidence,fit_score,last_checked
venue-240,Maison des Associations Séron (Salles 1-9),Savigny-sur-Orge,91,86 Rue Vigier,48.675487,2.345115,0.9712290909090908,86 Rue Vigier 91600 Savigny-sur-Orge,Maison des associations,9 salles,9,,40,https://www.savigny.org/reservation-de-salle-savigny-91,,,,,medium,63,2026-06-19
venue-244,Salle Cabernet (salle municipale),Sainte-Geneviève-des-Bois,91,Sainte-Geneviève-des-Bois,49.284517,2.187095,0.66092935828877,Bois de Sainte-Geneviève 60730 Sainte-Geneviève,Salle municipale,,,,40,https://www.sgdb91.com/la-location-de-salle,01 69 46 80 81,,,,medium,33,2026-06-19
venue-245,Salle des Associations,Sainte-Geneviève-des-Bois,91,Sainte-Geneviève-des-Bois,49.284517,2.187095,0.66092935828877,Bois de Sainte-Geneviève 60730 Sainte-Geneviève,Maison des associations,4 salles pour particuliers,4,,40,https://www.sgdb91.com/la-location-de-salle,01 69 46 80 81 / Espace François Mauriac,,,,medium,68,2026-06-19
venue-246,Espace François Mauriac,Sainte-Geneviève-des-Bois,91,4 cour du Donjon,48.6395,2.331908,0.8258868736141907,Cour du Donjon 91700 Sainte-Geneviève-des-Bois,Centre socioculturel,,,,40,https://www.sgdb91.com/la-location-de-salle,01 69 46 80 81,,,,medium,25,2026-06-19
venue-247,MJC Fernand Léger,Corbeil-Essonnes,91,45 allées Aristide Briand,48.60936,2.474434,0.9722018181818182,45 Allées Aristide Briand 91100 Corbeil-Essonnes,MJC,,,,40,https://www.corbeil-essonnes.fr/lieux-culturels/la-mjc-maison-de-la-jeunesse-et-de-la-culture-centre-social-fernand-leger,01 64 96 27 69,,,,medium,25,2026-06-19
venue-248,Salle André Breton,Guyancourt,78,Guyancourt,48.772152,2.070346,0.41001363636363636,Guyancourt,Salle municipale,,,,40,,,,,,medium,28,2026-06-19
venue-249,Salle Louise Labé,Guyancourt,78,Guyancourt,48.772152,2.070346,0.41001363636363636,Guyancourt,Salle municipale,,,,40,,,,,,medium,28,2026-06-19
venue-250,CAP ST JACQUES (location de salles),Guyancourt,78,67 route Troux,48.777019,2.048843,0.7884799999999998,67 Route de Troux 78280 Guyancourt,Association,,,,40,,,,,,medium,28,2026-06-19
venue-251,Maison des Associations de Pantin,Pantin,93,Pantin,48.900267,2.409457,0.38606909090909086,Pantin,Maison des associations,,,,40,https://citoyen.pantin.fr/je-mengage/la-maison-des-associations,,,,,medium,32,2026-06-19
venue-254,Carré Médicis (La Varenne),Saint-Maur-des-Fossés,94,Saint-Maur-des-Fossés,48.796008,2.479054,0.534723422459893,Impasse des Fleurs 94100 Saint-Maur-des-Fossés,Centre socioculturel,,,,40,https://www.saint-maur.com,01 48 86 41 15,,,,medium,29,2026-06-19
venue-255,Maison des Combattants,Saint-Maur-des-Fossés,94,Saint-Maur-des-Fossés,48.796008,2.479054,0.534723422459893,Impasse des Fleurs 94100 Saint-Maur-des-Fossés,Salle municipale,,,,40,https://www.saint-maur.com,01 48 86 41 15,,,,medium,37,2026-06-19
venue-256,Centre d'Activités d'Arromanches,Saint-Maur-des-Fossés,94,Saint-Maur-des-Fossés,48.796008,2.479054,0.534723422459893,Impasse des Fleurs 94100 Saint-Maur-des-Fossés,Centre socioculturel,,,,40,https://www.saint-maur.com,01 48 86 41 15,,,,medium,29,2026-06-19
venue-257,Salle municipale (Meaux),Meaux,77,Meaux,48.941538,2.994061,0.412157990430622,Montceaux-lès-Meaux,Salle municipale,,,,40,https://www.ville-meaux.fr/mes-demarches-et-infos-pratiques/vie-associative/demande-de-salle,01 60 09 85 60,,,,medium,33,2026-06-19
venue-258,Maison de la Citoyenneté,Villejuif,94,Villejuif,48.793468,2.360996,0.40866636363636355,Villejuif,Maison des associations,,,,40,https://www.villejuif.fr,,,,,medium,32,2026-06-19
venue-259,Espace Congrès des Esselières,Villejuif,94,Villejuif,48.793468,2.360996,0.40866636363636355,Villejuif,Espace événementiel,,,,40,https://www.villejuif.fr,,,,,medium,24,2026-06-19
venue-260,Demande salle municipale (Épinay-sur-Seine),Épinay-sur-Seine,93,Épinay-sur-Seine,48.950143,2.334426,0.4335425974025974,Rue de l'Yser 93800 Épinay-sur-Seine,Salle municipale,,,,40,https://www.annuaire-mairie.fr/salle-des-fetes-epinay-sur-seine.html,,,,,medium,32,2026-06-19
venue-261,Salles municipales (association reservation system),Asnières-sur-Seine,92,Asnières-sur-Seine,48.919005,2.290243,0.4823110147991543,Rue des Bas 92600 Asnières-sur-Seine,Salle municipale,,,,40,https://associations.mairieasnieres.fr,14 rue des Parisiens / DSVA,,,,medium,37,2026-06-19
venue-262,Réservation salle municipale (Garges-lès-Gonesse),Garges-lès-Gonesse,95,Garges-lès-Gonesse,48.974185,2.40845,0.5346954545454545,Allée Georges Brassens 95140 Garges-lès-Gonesse,Salle municipale,,,,40,https://www.villedegarges.fr,,,,,medium,28,2026-06-19
venue-263,Location salles municipales (Poissy),Poissy,78,Poissy,48.965628,2.702911,0.3924111688311688,Rue de Poissy 77410 Messy,Salle municipale,,,,40,https://www.ville-poissy.fr/index.php/vos-demarches.html?view=article&id=277&catid=8,,,,,medium,28,2026-06-19
venue-265,Maison Polyvalente Sociale et de Loisirs (Maison de Quartier du Clos d'Arcy),Poissy,78,Poissy,48.965628,2.702911,0.3924111688311688,Rue de Poissy 77410 Messy,Centre socioculturel,,,,40,,,,,,medium,20,2026-06-19
venue-267,Réservation salle (Mantes-la-Jolie - Agora),Mantes-la-Jolie,78,Mantes-la-Jolie,48.99486,1.701404,0.4851523725055433,Rue de la Liberté 78200 Mantes-la-Jolie,Salle municipale,,,,40,https://www.manteslajolie.fr,reservationsalle@manteslajolie.fr,,,,medium,33,2026-06-19
venue-268,Maison des Associations de Sarcelles,Sarcelles,95,Sarcelles,49.644283,-1.588198,0.6005236363636363,Les Sarcelles 50110 Cherbourg-en-Cotentin,Maison des associations,,,,40,,,,,,medium,28,2026-06-19
venue-269,Salle municipale (Maisons-Alfort),Maisons-Alfort,94,Maisons-Alfort,48.793429,2.436508,0.48156651105651105,Rue de Belfort 94700 Maisons-Alfort,Salle municipale,,,,40,https://maisons-alfort.fr,comm.ville@maisons-alfort.fr,,,,medium,37,2026-06-19
venue-270,Verrières-le-Buisson - 2 salles municipales,Verrières-le-Buisson,91,Verrières-le-Buisson,48.740428,2.267549,0.5869604743083003,Allée du Buisson 91370 Verrières-le-Buisson,Salle municipale,,,,40,https://www.verrieres-le-buisson.fr/location-de-salles,,,,,medium,28,2026-06-19
venue-271,Salle municipale (Meaux - demande),Meaux,77,Meaux,48.941538,2.994061,0.412157990430622,Montceaux-lès-Meaux,Salle municipale,,,,40,https://www.ville-meaux.fr,01 60 09 85 60,,,,medium,33,2026-06-19
venue-273,Maison des Associations (Rueil-Malmaison),Rueil-Malmaison,92,Rueil-Malmaison,48.882124,2.193277,0.5644445454545455,Rue Mac Mahon 92500 Rueil-Malmaison,Maison des associations,"18 salles, 565 réservations/an",18,Gratuit (associations ponctuel)/j,95,,,,,,medium,78,2026-06-19
venue-274,Salle municipale (2 salles),Verrières-le-Buisson,91,Verrières-le-Buisson,48.740428,2.267549,0.5869604743083003,Allée du Buisson 91370 Verrières-le-Buisson,Salle municipale,,,,40,https://www.verrieres-le-buisson.fr/location-de-salles,,,,,medium,28,2026-06-19
